,school_year,state,municipality,school_id,school_name,passing
169157,2015,Goias,Iaciara,52041506,COLEGIO ESTADUAL RAIMUNDO ROCHA RIBEIRO,97.9
169161,2015,Goias,Mambaí,52041689,COLEGIO ESTADUAL SEBASTIAO MOREIRA DA SILVEIRA,94.0
169168,2015,Goias,Posse,52041816,COLEGIO ESTADUAL ARGEMIRO ANTONIO DE ARAUJO,84.4
169175,2015,Goias,Posse,52041832,COLEGIO MUNICIPAL CASTRO ALVES,95.5
169178,2015,Goias,Posse,52041875,COLEGIO ESTADUAL DO POVOADO BARREIRO,90.6
169189,2015,Goias,Posse,52042340,COLEGIO IMACULADO CORACAO DE MARIA,94.6
169195,2015,Goias,São Domingos,52042359,COLEGIO ESTADUAL JOAO HONORATO,88.2
169201,2015,Goias,Simolândia,52042910,COLEGIO ESTADUAL ELVIRA LEAO BARRETO,84.3
169206,2015,Goias,Abadiânia,52043223,COLEGIO ESTADUAL OSORIO RODRIGUES CAMARGO,83.1
169212,2015,Goias,Abadiânia,52043509,INSTITUTO ADVENTISTA BRASIL CENTRAL,95.0
169213,2015,Goias,Água Fria de Goiás,52043533,COLEGIO ESTADUAL AGUA FRIA,96.9
169217,2015,Goias,Alexânia,52043711,COLEGIO ESTADUAL 31 DE MARCO,76.7
169222,2015,Goias,Alexânia,52043746,COLEGIO ESTADUAL 13 DE MAIO,89.3
169225,2015,Goias,Alexânia,52044041,COLEGIO PEDACINHO DO CEU,97.5
169226,2015,Goias,Alexânia,52044050,COLEGIO SOCIAL EVANGELICO,100.0
169231,2015,Goias,Cidade Ocidental,52044297,COLEGIO ESTADUAL OCIDENTAL,92.6
169238,2015,Goias,Cocalzinho de Goiás,52044572,COLEGIO ESTADUAL THIAGO VIDAL FERNANDES,80.1
169245,2015,Goias,Corumbá de Goiás,52045080,COLEGIO ESTADUAL ANDRE GAUDIE,95.3
169250,2015,Goias,Cristalina,52045579,COLEGIO MARIA MONTESSORI,96.8
169253,2015,Goias,Cristalina,52045595,COLEGIO ESTADUAL OLGA AGUIAR MOHN,94.3
169260,2015,Goias,Formosa,52046141,COLEGIO DOS SAGRADOS CORACOES,98.3
169264,2015,Goias,Formosa,52046150,COLEGIO ESTADUAL HUGO LOBO,80.9
169268,2015,Goias,Formosa,52046176,COLEGIO ESTADUAL PROFESSOR SERGIO FAYAD GENEROSO,93.3
169275,2015,Goias,Formosa,52046184,COLEGIO SAO JOSE,91.5
169283,2015,Goias,Formosa,52046281,COLEGIO ESTADUAL DOUTOR JOSE BALDUINO DE SOUZA DECIO,77.7
169292,2015,Goias,Valparaíso de Goiás,52047180,CENTRO EDUCACIONAL BALAO MAGICO LTDA,96.5
169298,2015,Goias,Luziânia,52047210,COLEGIO ESTADUAL PROFESSOR ANTONIO VALDIR RORIZ,79.5
169302,2015,Goias,Valparaíso de Goiás,52047229,COLEGIO ESTADUAL VALPARAIZO,81.2
169309,2015,Goias,Luziânia,52047245,COLEGIO SANTA LUZIA LTDA,86.3
169315,2015,Goias,Luziânia,52047253,CVO INTERATIVO,97.1
169319,2015,Goias,Luziânia,52047270,COLEGIO ESTADUAL PROFESSOR ANTONIO MARCO DE ARAUJO,83.8
169324,2015,Goias,Valparaíso de Goiás,52047288,COLEGIO ESTADUAL ALMIRANTE TAMANDARE,90.4
169330,2015,Goias,Valparaíso de Goiás,52047300,COLEGIO ESTADUAL DESEMBARGADOR DILERMANDO MEIRELES,84.7
169337,2015,Goias,Valparaíso de Goiás,52047369,COLEGIO SANTO ANTONIO,98.8
169340,2015,Goias,Luziânia,52047458,COLEGIO ESTADUAL CONEGO RAMIRO,89.4
169344,2015,Goias,Luziânia,52047474,COLEGIO ESTADUAL EPAMINONDAS RORIZ,93.1
169351,2015,Goias,Luziânia,52047539,COLEGIO ESTADUAL PROFESSOR JOSE CARNEIRO FILHO,84.3
169357,2015,Goias,Luziânia,52047547,COLEGIO ESTADUAL PROFESSORA LOURDES DE OLIVEIRA SAMPAIO,79.8
169363,2015,Goias,Valparaíso de Goiás,52048705,INSTITUTO EDUCACIONAL EXITO LTDA,98.1
169367,2015,Goias,Novo Gama,52048713,INSTITUTO EDUCACIONAL EXITO LTDA,94.4
169370,2015,Goias,Valparaíso de Goiás,52048748,COLEGIO ESTADUAL JARDIM ORIENTE,89.4
169374,2015,Goias,Valparaíso de Goiás,52048977,ESCOLA RIO BRANCO LTDA,98.6
169376,2015,Goias,Valparaíso de Goiás,52049108,SOCIEDADE EDUCACIONAL VALPARAISO LTDA-ME,94.0
169382,2015,Goias,Padre Bernardo,52049434,COLEGIO ESTADUAL PROFESSOR JOSE MONTEIRO LIMA,90.5
169388,2015,Goias,Pirenópolis,52049779,COLEGIO ESTADUAL COMENDADOR CHRISTOVAM DE OLIVEIRA,86.9
169390,2015,Goias,Vila Propício,52049833,COLEGIO ESTADUAL DOM PEDRO II,94.3
169397,2015,Goias,Vila Propício,52049850,COLEGIO ESTADUAL JOSE DE ANCHIETA,93.3
169404,2015,Goias,Planaltina,52050785,COLEGIO VOO LIVRE LTDA,93.0
169410,2015,Goias,Planaltina,52050793,CENTRO INTEGRADO DE EDUCACAO MODELO CIEM,84.3
169417,2015,Goias,Planaltina,52050840,COLEGIO ESTADUAL COMPLEXO N 01,79.8
169420,2015,Goias,Planaltina,52050874,COLEGIO ESTADUAL COMPLEXO 07,88.0
169426,2015,Goias,Planaltina,52051099,COLEGIO ESTADUAL COMPLEXO 3,68.3
169429,2015,Goias,Planaltina,52051102,COLEGIO ESTADUAL COMPLEXO 9,75.4
169435,2015,Goias,Santo Antônio do Descoberto,52051153,COLEGIO ESTADUAL JOSE DE ASSIS,72.6
169446,2015,Goias,Aparecida do Rio Doce,52051684,COLEGIO ESTADUAL SAO JOAO,90.2
169448,2015,Goias,Aporé,52051773,COLEGIO ESTADUAL JOSE LUDOVICO DE ALMEIDA,78.4
169452,2015,Goias,Caiapônia,52051897,COLEGIO ESTADUAL NOSSA SENHORA DO MONTESSERRATE,91.9
169457,2015,Goias,Caiapônia,52051900,COLEGIO ESTADUAL PREVISTO DE MORAIS,96.3
169465,2015,Goias,Chapadão do Céu,52052311,COLEGIO ESTADUAL FRUTO DA TERRA,73.8
169470,2015,Goias,Doverlândia,52052346,COLEGIO ESTADUAL JUSCELINO K OLIVEIRA,95.2
169475,2015,Goias,Jataí,52052524,COLEGIO ESTADUAL JOAO ROBERTO MOREIRA,75.2
169482,2015,Goias,Jataí,52052532,COLEGIO ESTADUAL MARCONDES DE GODOY,75.4
169486,2015,Goias,Jataí,52052540,COLEGIO DA POLICIA MILITAR DE GOIAS NESTORIO RIBEIRO,90.6
169492,2015,Goias,Jataí,52052567,COLEGIO NOSSA SENHORA DO BOM CONSELHO,90.7
169497,2015,Goias,Jataí,52052613,COLEGIO ESTADUAL ALCANTARA DE CARVALHO,99.0
169498,2015,Goias,Jataí,52052630,COLEGIO ESTADUAL FREI DOMINGOS,71.3
169502,2015,Goias,Jataí,52052656,COLEGIO ESTADUAL JOSE FELICIANO FERREIRA,95.0
169505,2015,Goias,Jataí,52052680,COLEGIO ESTADUAL SERAFIM DE CARVALHO,71.7
169512,2015,Goias,Jataí,52053121,ESCOLA DINAMICA,91.8
169514,2015,Goias,Jataí,52053210,ESCOLA ESTADUAL WASHINGTON BARROS FRANCA,72.2
169518,2015,Goias,Jataí,52053245,IFG - CAMPUS JATAI,83.7
169526,2015,Goias,Jataí,52053261,INSTITUTO SAMUEL GRAHAM,95.7
169536,2015,Goias,Mineiros,52053377,COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS,77.5
169540,2015,Goias,Mineiros,52053385,COLEGIO ESTADUAL POLIVALENTE ANTONIO C PANIAGO,100.0
169553,2015,Goias,Montividiu,52053814,COLEGIO ESTADUAL RAFAEL NASCIMENTO,90.9
169557,2015,Goias,Palestina de Goiás,52053970,COLEGIO ESTADUAL ANA ALGEMIRA DO PRADO,97.4
169563,2015,Goias,Perolândia,52054063,COLEGIO ESTADUAL JOSE DUTRA DE OLIVEIRA,95.5
169570,2015,Goias,Portelândia,52054101,COLEGIO ESTADUAL MANOEL COSTA LIMA,86.4
169576,2015,Goias,Rio Verde,52054160,CENTRO EDUCACIONAL QUASAR,89.2
169585,2015,Goias,Rio Verde,52054209,COLEGIO ESTADUAL MARTINS BORGES,78.2
169591,2015,Goias,Rio Verde,52054217,COLEGIO ESTADUAL OLYNTO PEREIRA DE CASTRO,91.1
169598,2015,Goias,Rio Verde,52054241,COLEGIO COOPEN,98.4
169605,2015,Goias,Rio Verde,52054268,COLEGIO RIOVERDENSE,97.8
169608,2015,Goias,Rio Verde,52054330,COLEGIO ESTADUAL DO SOL,82.5
169614,2015,Goias,Rio Verde,52054365,COLEGIO ESTADUAL FREDERICO JAYME,80.1
169617,2015,Goias,Rio Verde,52054381,COLEGIO ESTADUAL MANOEL AYRES,77.2
169623,2015,Goias,Santa Helena de Goiás,52055256,COLEGIO ESTADUAL JOSE SALVIANO AZEVEDO,78.0
169630,2015,Goias,Santa Helena de Goiás,52055515,ESCOLA PAROQUIAL SANTA HELENA,87.1
169636,2015,Goias,Santa Rita do Araguaia,52055582,COLEGIO ESTADUAL ALFREDO NASSER,91.4
169647,2015,Goias,Serranópolis,52055698,COLEGIO ESTADUAL DOM ABEL,93.8
169650,2015,Goias,Acreúna,52055906,COLEGIO ESTADUAL DOMINGOS ALVES PEREIRA,89.9
169661,2015,Goias,Campestre de Goiás,52056066,COLEGIO ESTADUAL CASTELO BRANCO,84.7
169668,2015,Goias,Edealina,52056260,COLEGIO ESTADUAL OLIMPIO SILVA,95.6
169679,2015,Goias,Indiara,52056465,COLEGIO ESTADUAL DE INDIARA,89.7
169684,2015,Goias,Jandaia,52056635,COLEGIO ESTADUAL JOSE DE FARIAS CAMPOS SOBRINHO,89.7
169697,2015,Goias,Palmeiras de Goiás,52057224,COLEGIO MODELO OS PEQUENINOS,93.5
169701,2015,Goias,Palminópolis,52057259,COLEGIO ESTADUAL DESOR HAMILTON BARROS VELASCO,96.0
169705,2015,Goias,Paraúna,52057330,COLEGIO ESTADUAL OTAVIANO DE MORAES,90.4
169707,2015,Goias,São João da Paraúna,52057593,COLEGIO ESTADUAL CONEGO TRINDADE,100.0
169713,2015,Goias,Turvelândia,52057631,COLEGIO ESTADUAL RUI ANTONIO DA SILVA,91.1
169723,2015,Goias,Água Limpa,52057801,COLEGIO ESTADUAL BERNARDINO GUIMARAES,96.7
169726,2015,Goias,Aloândia,52057895,COLEGIO ESTADUAL JERONIMO VICENTE LOPES,90.6
169733,2015,Goias,Bom Jesus de Goiás,52057933,COLEGIO ESTADUAL PASTOR JOSE ANTERO RIBEIRO,90.8
169738,2015,Goias,Buriti Alegre,52058182,COLEGIO ESTADUAL PADRE NESTOR MARANHAO ARZOLA,96.1
169745,2015,Goias,Cachoeira Dourada,52058360,COLEGIO ESTADUAL INACIO PINHEIRO PAES LEME,81.4
169762,2015,Goias,Caldas Novas,52058760,ESCOLA INFANTIL GIRAFINHA NOVA GERACAO,97.3
169769,2015,Goias,Goiatuba,52058832,COLEGIO ESTADUAL DE GOIATUBA,80.8
169779,2015,Goias,Goiatuba,52058859,COLEGIO ANTARES,96.8
169780,2015,Goias,Porteirão,52059235,COLEGIO ESTADUAL PROFESSOR BRAZ SIMOES BORGES,67.3
169786,2015,Goias,Inaciolândia,52059243,COLEGIO ESTADUAL PERILO RODRIGUES DE MOURA,81.4
169793,2015,Goias,Itumbiara,52059324,COLEGIO RESSURREICAO DIOCESANO,91.4
169800,2015,Goias,Itumbiara,52059332,COLEGIO ESTADUAL DOM VELOSO,97.2
169805,2015,Goias,Itumbiara,52059340,COLEGIO ESTADUAL POLIVALENTE DOUTOR MENEZES JUNIOR,75.7
169812,2015,Goias,Itumbiara,52059383,COLEGIO ZENITE,96.2
169819,2015,Goias,Itumbiara,52059464,COLEGIO ESTADUAL ADONIRO MARTINS DE ANDRADE,81.4
169820,2015,Goias,Itumbiara,52059472,COLEGIO ESTADUAL DAMORES DO AMARAL MEDEIROS,99.3
169823,2015,Goias,Itumbiara,52059502,COLEGIO ESTADUAL DOUTOR JOSE FELICIANO FERREIRA,90.7
169826,2015,Goias,Itumbiara,52059545,COLEGIO ESTADUAL FELIX DE ALMEIDA,91.2
169827,2015,Goias,Itumbiara,52059553,COLEGIO ESTADUAL GENERAL CUNHA MATTOS,95.1
169835,2015,Goias,Itumbiara,52059626,COLEGIO ESTADUAL SEBASTIAO XAVIER,86.5
169838,2015,Goias,Itumbiara,52059910,COLEGIO ESTADUAL EMILIA MARIA GUIMARAES,92.1
169845,2015,Goias,Itumbiara,52059928,COLEGIO INSTITUTO FRANCISCO DE ASSIS,95.8
169852,2015,Goias,Joviânia,52059944,COLEGIO ESTADUAL ELOI PEREIRA MARTINS,81.2
169857,2015,Goias,Mairipotaba,52060004,COLEGIO ESTADUAL ANGELO URZEDA,84.1
169869,2015,Goias,Morrinhos,52060071,COLEGIO ESTADUAL CORONEL PEDRO NUNES,72.8
169876,2015,Goias,Morrinhos,52060098,COLEGIO ESTADUAL XAVIER DE ALMEIDA,70.1
169883,2015,Goias,Morrinhos,52060101,COLEGIO EQUILIBRIO DE MORRINHOS,96.9
169885,2015,Goias,Morrinhos,52060209,COLEGIO ESTADUAL SILVIO GOMES DE MELO FILHO,79.7
169890,2015,Goias,Panamá,52060888,COLEGIO ESTADUAL DE PANAMA,95.0
169897,2015,Goias,Piracanjuba,52060993,COLEGIO ESTADUAL RUY BRASIL CAVALCANTE,78.7
169904,2015,Goias,Piracanjuba,52061000,COLEGIO OSVALDO CRUZ,97.4
169914,2015,Goias,Pontalina,52061302,COLEGIO ESTADUAL JERONIMO PEREIRA MAIA,97.2
169921,2015,Goias,Pontalina,52061310,COLEGIO ESTADUAL SANTA RITA DE CASSIA,97.4
169928,2015,Goias,Pontalina,52061329,COLEGIO INTEGRACAO,100.0
169935,2015,Goias,Professor Jamil,52061612,COLEGIO ESTADUAL PROFESSOR JAMIL SAFADY,88.7
169941,2015,Goias,Rio Quente,52061663,COLEGIO ESTADUAL AGUA QUENTE,87.8
169947,2015,Goias,Cristianópolis,52061736,COLEGIO ESTADUAL JOSE PEREIRA FAUSTINO,93.2
169954,2015,Goias,Orizona,52061841,COLEGIO ESTADUAL MARIA BENEDITA VELOZO,89.0
169958,2015,Goias,Palmelo,52062481,COLEGIO ESTADUAL EURIPEDES BARSANULFO,83.8
169965,2015,Goias,Pires do Rio,52062546,COLEGIO ESTADUAL PROFESSOR IVAN FERREIRA,69.9
169972,2015,Goias,Pires do Rio,52062554,COLEGIO DECISAO,94.9
169979,2015,Goias,Pires do Rio,52062570,COLEGIO BETEL,95.2
169986,2015,Goias,Pires do Rio,52062635,COLEGIO ESTADUAL RODRIGO RODRIGUES DA CUNHA,79.6
169993,2015,Goias,Pires do Rio,52062813,COLEGIO SAGRADO CORACAO DE JESUS,98.9
169999,2015,Goias,Santa Cruz de Goiás,52062902,COLEGIO ESTADUAL SENADOR ANTONIO DE RAMOS CAIADO,81.4
170003,2015,Goias,São Miguel do Passa Quatro,52063070,COLEGIO ESTADUAL ADONIAS LEMES DO PRADO,87.5
170010,2015,Goias,Silvânia,52063275,COLEGIO ESTADUAL PROFESSOR JOSE PASCHOAL DA SILVA,94.6
170015,2015,Goias,Silvânia,52063879,GINASIO ANCHIETA,94.4
170022,2015,Goias,Silvânia,52063887,INSTITUTO AUXILIADORA,95.1
170029,2015,Goias,Urutaí,52063909,IF GOIANO - CAMPUS URUTAI,91.3
170031,2015,Goias,Urutaí,52063917,COLEGIO ESTADUAL DR VASCO DOS REIS GONCALVES,83.7
170032,2015,Goias,Anhanguera,52064425,COLEGIO ESTADUAL ADELINO ANTONIO GOMIDE,95.3
170039,2015,Goias,Campo Alegre de Goiás,52064441,COLEGIO ESTADUAL MAJOR EMIDIO,78.2
170044,2015,Goias,Catalão,52064786,COLEGIO DR JAMIL SEBBA,98.0
170050,2015,Goias,Catalão,52064794,COLEGIO ESTADUAL ANICE CECILIO PEDREIRO,72.4
170056,2015,Goias,Catalão,52064816,COLEGIO ESTADUAL DONA IAYA,74.4
170063,2015,Goias,Catalão,52064824,COLEGIO ESTADUAL JOAO NETTO DE CAMPOS,82.3
170068,2015,Goias,Catalão,52064832,COLEGIO ESTADUAL POLIVALENTE DOUTOR THARSIS CAMPOS,98.8
170075,2015,Goias,Catalão,52064840,COLEGIO NOSSA SENHORA MAE DE DEUS,90.8
170080,2015,Goias,Catalão,52064948,COLEGIO ESTADUAL ABRAHAO ANDRE,75.7
170085,2015,Goias,Catalão,52065391,INSTITUTO DE EDUCACAO MATILDE MARGON VAZ,83.1
170089,2015,Goias,Catalão,52065456,COLEGIO ESTADUAL GILBERTO ARRUDA FALCAO,87.4
170096,2015,Goias,Corumbaíba,52065464,COLEGIO ESTADUAL SIMON BOLIVAR,76.9
170099,2015,Goias,Cumari,52065600,COLEGIO ESTADUAL GETULIO EVANGELISTA DA ROCHA,100.0
170102,2015,Goias,Davinópolis,52065715,COLEGIO ESTADUAL JOAO BERNARDES DE ASSUNCAO,85.7
170107,2015,Goias,Goiandira,52065812,COLEGIO ESTADUAL DOM EMANUEL,81.8
170114,2015,Goias,Ipameri,52065952,COLEGIO ESTADUAL PROFESSOR EDUARDO MANCINI,79.2
170116,2015,Goias,Ipameri,52066061,COLEGIO ESTADUAL MONSENHOR DOMINGOS PINTO FIGUEIREDO,67.6
170123,2015,Goias,Ipameri,52066070,COLEGIO ESTADUAL NORMAL PROFESSOR CESAR AUGUSTO CEVA,88.9
170124,2015,Goias,Nova Aurora,52066525,COLEGIO ESTADUAL ILLYDIA MARIA PERILO CAIADO,88.1
170127,2015,Goias,Ouvidor,52066550,COLEGIO ESTADUAL ANTONIO FERREIRA GOULART,78.3
170128,2015,Goias,Três Ranchos,52066649,COLEGIO ESTADUAL MARIA ELIAS DE MELO,99.1
170135,2015,Goias,Cachoeira Alta,52066720,COLEGIO ESTADUAL JACY PARAGUASSU,81.6
170142,2015,Goias,Caçu,52066932,COLEGIO ESTADUAL DOM PEDRO II,77.1
170148,2015,Goias,Caçu,52066959,COLEGIO RIO CLARO,100.0
170152,2015,Goias,Gouvelândia,52067289,COLEGIO ESTADUAL JOSE RODRIGUES MORENO,99.3
170156,2015,Goias,Lagoa Santa,52067343,COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS,100.0
170162,2015,Goias,Itajá,52067351,COLEGIO ESTADUAL PRESIDENTE CASTELO BRANCO,94.4
170167,2015,Goias,Itarumã,52067459,COLEGIO ESTADUAL COELHO NETO,72.7
170174,2015,Goias,Paranaiguara,52067661,COLEGIO ESTADUAL BELMIRO SOARES,76.1
170178,2015,Goias,Quirinópolis,52067815,COLEGIO ESTADUAL DR ONERIO PEREIRA VIEIRA,86.9
170185,2015,Goias,Quirinópolis,52067823,COLEGIO ESTADUAL INDEPENDENCIA,82.1
170191,2015,Goias,Quirinópolis,52067840,COOPERATIVA DE ENSINO DE QUIRINOPOLIS,92.9
170198,2015,Goias,Quirinópolis,52067858,COLEGIO EXPANSAO DE SANTA MARIA DOS ANJOS,91.5
170203,2015,Goias,Quirinópolis,52067874,COLEGIO DA POLICIA MILITAR DE GOIAS DR PEDRO LUDOVICO,92.6
170209,2015,Goias,Quirinópolis,52068390,COLEGIO SAO JOSE LTDA,96.9
170221,2015,Goias,São Simão,52068412,COL MUL LEOPOLDO MOREIRA,87.7
170229,2015,Goias,Goiânia,52068749,COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE AYRTON SENNA,94.8
170236,2015,Goias,Goiânia,52068986,COLEGIO WR,98.6
170243,2015,Goias,Itumbiara,52069052,COLEGIO DE APLICACAO ULBRA,90.5
170249,2015,Goias,Itaberaí,52069060,COLEGIO ESTADUAL PRE VESTIBULAR DE ITABERAI,94.2
170263,2015,Goias,Morrinhos,52069206,COLEGIO ESTADUAL SYLVIO DE MELLO,91.2
170267,2015,Goias,Águas Lindas de Goiás,52069630,COLEGIO ESTADUAL DE AGUAS LINDAS,82.4
170278,2015,Goias,Trindade,52070158,COLEGIO ESTADUAL PROFESSOR JOSE DOS REIS MENDES,86.4
170291,2015,Goias,Ceres,52070913,IF GOIANO - CAMPUS CERES,93.1
170299,2015,Goias,Goiânia,52070999,COLEGIO ESTADUAL JUVENAL JOSE PEDROSO,87.5
170308,2015,Goias,Jataí,52071839,COLEGIO CESUT,83.1
170315,2015,Goias,Caldas Novas,52071863,COLEGIO ESTADUAL NIVO DAS NEVES,71.5
170322,2015,Goias,Morrinhos,52071979,IF GOIANO - CAMPUS MORRINHOS,86.9
170329,2015,Goias,Iporá,52072088,COLEGIO ESTADUAL ARISTON GOMES DA SILVA,81.8
170336,2015,Goias,Catalão,52072568,COLEGIO INTEGRAL DE CATALAO,93.8
170343,2015,Goias,Vianópolis,52072665,COLEGIO ESTADUAL JANDIRA BRETAS QUINAN,83.9
170347,2015,Goias,Planaltina,52073319,COLEGIO MORAES GUALBERTO,98.1
170351,2015,Goias,Águas Lindas de Goiás,52073459,COLEGIO ESTADUAL MARIA DO CARMO LIMA,78.3
170355,2015,Goias,Águas Lindas de Goiás,52073467,COLEGIO ESTADUAL EMILIA FERREIRA BRANCO,71.9
170356,2015,Goias,Luziânia,52073513,COLEGIO ESTADUAL SAMAMBAIA,97.5
170359,2015,Goias,Cidade Ocidental,52073572,COLEGIO ESTADUAL DIVINA OLIMPIO MIRANDA,75.7
170364,2015,Goias,Valparaíso de Goiás,52073580,COLEGIO MARIA GOMES MATIAS-MAGMA LTDA,97.6
170370,2015,Goias,Goiânia,52074030,COLEGIO ESTADUAL AMALIA HERMANO TEIXEIRA,86.4
170381,2015,Goias,Ipameri,52074781,COLEGIO DOMINIO LTDA,95.7
170388,2015,Goias,Morrinhos,52075214,COLEGIO GOYAZ,98.1
170395,2015,Goias,Caldas Novas,52075311,CENTRO DE EDUCACAO DE JOVENS E ADULTOS FILOSTRO MACHADO CARNEIRO,91.1
170397,2015,Goias,Águas Lindas de Goiás,52075583,COLEGIO ESTADUAL JUSCELINO KUBITSCHEK DE OLIVEIRA,84.9
170404,2015,Goias,Mineiros,52075885,COLEGIO AGAPE,94.5
170411,2015,Goias,Planaltina,52076008,COLEGIO ESTADUAL COMPLEXO N 10,86.0
170418,2015,Goias,Aparecida de Goiânia,52076105,ESCOLA CRIATIVA MANSOES PARAISO,95.6
170427,2015,Goias,Anápolis,52076229,COLEGIO DELTA - ANAPOLIS,94.8
170434,2015,Goias,Formosa,52076601,COLEGIO VISAO,99.6
170438,2015,Goias,Luziânia,52076830,COLEGIO ESTADUAL VASCO DOS REIS GONCALVES,92.7
170445,2015,Goias,Aparecida de Goiânia,52076997,COLEGIO VILLAGE GARAVELO - UNIDADE I,100.0
170457,2015,Goias,Anápolis,52077810,COLEGIO ESTADUAL SENADOR ONOFRE QUINAN,86.3
170466,2015,Goias,Rio Verde,52078485,COLEGIO APICE,97.3
170472,2015,Goias,Águas Lindas de Goiás,52078523,COLEGIO ESTADUAL PRINCESA DAIANA,82.2
170476,2015,Goias,Aparecida de Goiânia,52079031,COLEGIO ESTADUAL ELMAR ARANTES CABRAL,69.6
170483,2015,Goias,Formosa,52079180,COLEGIO SAO FRANCISCO,98.0
170488,2015,Goias,Águas Lindas de Goiás,52079520,ESCOLA ARCO IRIS,96.6
170500,2015,Goias,Valparaíso de Goiás,52079686,ACTEG-ASSOCIACAO DE CIENCIAS E TECNOLOGIA DO ESTADO DE GOIAS-COLEGIO JK,98.8
170503,2015,Goias,Aparecida de Goiânia,52079821,COLEGIO ELDORADO,65.1
170510,2015,Goias,Aparecida de Goiânia,52079872,COLEGIO FUNDACAO BRADESCO,96.2
170516,2015,Goias,Goiânia,52080668,COLEGIO EXECUTIVO,88.3
170523,2015,Goias,Goiânia,52081079,COLEGIO ANGLO DE CAMPINAS,96.9
170528,2015,Goias,Goiânia,52081087,COLEGIO EDUARDO MARQUEZ,95.7
170533,2015,Goias,Goiânia,52081095,COLEGIO ATUAL 2000 LTDA,96.2
170539,2015,Goias,Goiânia,52081672,COLEGIO PROJETO DIDATICO,91.4
170541,2015,Goias,Goiânia,52081680,COLEGIO ROSAMARQUES,78.4
170546,2015,Goias,Águas Lindas de Goiás,52081850,COLEGIO ESTADUAL PIAGET,70.5
170558,2015,Goias,Cristalina,52082202,COLEGIO ESTADUAL ZULCA PEIXOTO DE PAIVA,96.2
170560,2015,Goias,Orizona,52082237,ESCOLA FAMILIA AGRICOLA DE ORIZONA,91.4
170563,2015,Goias,Luziânia,52082458,COLEGIO ESTADUAL PROFESSORA ESTER DA CUNHA PERES,70.2
170567,2015,Goias,Aparecida de Goiânia,52083101,COLEGIO ESTADUAL MADRE GERMANA,75.1
170571,2015,Goias,Aparecida de Goiânia,52083110,COLEGIO ESTADUAL BURITI SERENO GARDEN,84.6
170578,2015,Goias,Goiânia,52083799,COLEGIO DECISAO UNIDADE I,93.7
170584,2015,Goias,Goiânia,52083829,SISTEMA DE ENSINO MILENIO,93.9
170586,2015,Goias,Goiânia,52083870,CENTRO EDUCACIONAL SHALLON,100.0
170593,2015,Goias,Goiânia,52083888,COLEGIO PROTAGORAS,99.8
170601,2015,Goias,Goiânia,52084086,COLEGIO KERYGMA,92.4
170608,2015,Goias,Itapuranga,52084914,COLEGIO MONTEIRO LOBATO,100.0
170611,2015,Goias,Itumbiara,52085317,ESCOLA SENAI ITUMBIARA,92.1
170616,2015,Goias,Anápolis,52085414,COLEGIO EXATO,98.1
170617,2015,Goias,Anápolis,52085465,FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE,95.6
170621,2015,Goias,Aparecida de Goiânia,52085538,COLEGIO ESTADUAL SANTA LUZIA,75.1
170629,2015,Goias,Águas Lindas de Goiás,52086097,COLEGIO ESTADUAL DUQUE DE CAXIAS,87.9
170631,2015,Goias,Águas Lindas de Goiás,52086100,COLEGIO ESTADUAL ROCHA LEAL,85.7
170635,2015,Goias,Valparaíso de Goiás,52086151,COLEGIO ESTADUAL SANTA EDWIRGES,84.9
170638,2015,Goias,Goiânia,52086488,COLEGIO JR,86.5
170643,2015,Goias,Goiânia,52086542,COLEGIO SIMETRIA,85.5
170644,2015,Goias,Goiânia,52086550,ESCOLA EDUCANDARIO EVANGELICO NOVA ESPERANCA,100.0
170651,2015,Goias,Goiânia,52086615,COLEGIO JAO LTDA,98.0
170660,2015,Goias,Goiânia,52086852,ESCOLA INTELECTUAL,91.5
170661,2015,Goias,Goiânia,52087271,COLEGIO ESPERANCA,96.8
170667,2015,Goias,Goiânia,52087468,COLEGIO META BRASIL II,91.9
170670,2015,Goias,Uruana,52088120,COLEGO PITAGORAS LTDA,100.0
170677,2015,Goias,Inhumas,52088308,COLEGIO MONSENHOR,99.1
170684,2015,Goias,Itumbiara,52088413,COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE DIONARIA ROCHA,100.0
170691,2015,Goias,Rio Verde,52088499,COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE CARLOS CUNHA FILHO,96.5
170697,2015,Goias,Valparaíso de Goiás,52088812,COLEGIO DA POLICIA MILITAR FERNANDO PESSOA,88.7
170705,2015,Goias,Gameleira de Goiás,52088987,COLEGIO ESTADUAL SALVADOR GOMES DA SILVA,98.3
170715,2015,Goias,Goiânia,52089347,COLEGIO ESTADUAL LUIS PERILLO,91.3
170721,2015,Goias,Goiânia,52089401,COLEGIO ESTADUAL SENADOR ONOFRE QUINAN,81.7
170728,2015,Goias,Goiânia,52089550,COLEGIO VISAO,96.8
170735,2015,Goias,Goiânia,52089584,COLEGIO DESAFIO,94.6
170744,2015,Goias,Goiânia,52089630,RM SISTEMA EDUCACIONAL LTDA COLEGIO PREVEST UNIDADE SUL,94.9
