,school_id,latitude,longitude,type
401,52092003,-14.3213357,-49.91510539999999,"['establishment', 'point_of_interest', 'school']"
402,33038929,-22.6076083,-43.7095694,"['establishment', 'point_of_interest', 'school']"
403,33027439,-22.874102,-42.0519858,"['establishment', 'point_of_interest', 'school']"
404,35131039,-23.5418592,-46.2165111,"['establishment', 'point_of_interest', 'school']"
405,35808246,-23.2178472,-45.9052167,"['establishment', 'point_of_interest', 'school']"
406,23187735,-3.785544799999999,-38.5202357,"['establishment', 'point_of_interest', 'school']"
407,33158410,-22.9260913,-43.233978,"['establishment', 'point_of_interest', 'school']"
408,11000198,-23.5570934,-46.6769917,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
409,35451411,-15.7591726,-47.8779563,"['establishment', 'point_of_interest', 'school']"
410,26049406,-8.576487,-36.8792092,"['establishment', 'point_of_interest', 'school']"
411,22020942,-4.7593309,-42.571716,"['establishment', 'point_of_interest', 'school']"
412,12015342,-9.698856,-67.627611,"['establishment', 'point_of_interest', 'school']"
413,33126976,-22.9337154,-42.4889078,"['establishment', 'point_of_interest', 'school']"
414,43100007,-31.7633325,-52.3388399,"['establishment', 'point_of_interest', 'school']"
415,22009230,-4.2837879,-41.7780808,"['establishment', 'point_of_interest', 'school']"
416,31108511,-17.741168,-46.171387,"['establishment', 'point_of_interest', 'school']"
417,11002522,-8.792528599999999,-63.8934073,"['establishment', 'point_of_interest', 'school']"
418,35446816,-22.6250485,-48.7923319,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
419,22023771,-4.9308103,-42.7737088,"['establishment', 'point_of_interest', 'school']"
420,42067820,-26.9375754,-53.6212198,"['establishment', 'point_of_interest', 'school']"
421,35368015,-23.5114941,-46.17910579999999,"['establishment', 'point_of_interest', 'school']"
422,43057730,-32.0291609,-53.39424589999999,"['establishment', 'point_of_interest', 'school']"
423,23131659,-4.9373794,-37.96875259999999,"['establishment', 'point_of_interest', 'school']"
424,29242290,-14.068555,-42.493558,"['establishment', 'point_of_interest', 'school']"
425,29609607,-12.885512,-38.302978,"['establishment', 'point_of_interest', 'school']"
426,29448808,-12.9368626,-38.3323609,"['establishment', 'point_of_interest', 'school']"
427,26064294,-7.8343273,-35.8812021,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
428,35156541,-23.5936998,-46.4898901,"['establishment', 'point_of_interest', 'school']"
429,35015261,-23.8267975,-49.4348549,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
430,26160307,-8.1159155,-34.9064846,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
431,43108180,-30.0180541,-51.1100372,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
433,35023735,-21.2680343,-48.3241893,"['establishment', 'point_of_interest', 'school']"
434,35007407,-23.6746461,-46.5827451,"['establishment', 'point_of_interest', 'school']"
435,35002008,-23.5358428,-46.56303279999999,"['establishment', 'point_of_interest', 'school']"
436,52062635,-17.2944977,-48.2716873,"['establishment', 'point_of_interest', 'school']"
437,23078529,-21.0172953,-42.8358391,"['establishment', 'point_of_interest', 'school']"
439,16004370,-0.0416319,-51.17643229999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
440,33114366,-22.8572356,-43.0176282,"['establishment', 'point_of_interest', 'school']"
441,42089905,-26.099969,-50.391036,"['establishment', 'point_of_interest', 'school']"
442,13025422,-3.0759164,-60.0070261,"['establishment', 'point_of_interest', 'school']"
444,50019260,-21.7976471,-54.5472055,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
445,51056780,-15.6447661,-56.10549899999999,"['establishment', 'point_of_interest', 'school']"
446,52019624,-15.3007826,-49.4249156,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
447,51063026,-9.3675189,-58.9461098,"['establishment', 'point_of_interest', 'school']"
448,41155343,-25.579681,-49.394064,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
449,33102503,-22.8769186,-43.0479218,"['establishment', 'point_of_interest', 'school']"
450,29101719,-12.1585601,-39.7441689,"['establishment', 'point_of_interest', 'school']"
452,33160996,-22.7584608,-43.4503782,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
454,42041350,-26.454339,-50.235763,"['establishment', 'point_of_interest', 'school']"
455,50011049,-20.094103,-51.104919,"['establishment', 'point_of_interest', 'school']"
456,35034228,-22.9704967,-49.857271,"['establishment', 'point_of_interest', 'school']"
457,26128195,-8.010537,-34.88310999999999,"['establishment', 'point_of_interest', 'school']"
458,23244640,-3.8328154,-38.50250399999999,"['establishment', 'point_of_interest', 'school']"
459,52085465,-22.9140257,-47.0680765,"['establishment', 'point_of_interest', 'university']"
460,15208400,-1.3526894,-48.394245,"['establishment', 'point_of_interest', 'school']"
462,42114357,-27.5999145,-48.5112828,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
464,17003644,-5.554215399999999,-47.5770359,"['establishment', 'point_of_interest', 'school']"
465,41597915,-23.3598792,-51.1973974,"['establishment', 'point_of_interest', 'school']"
466,29180902,-12.9358218,-38.4243613,"['establishment', 'point_of_interest', 'school']"
467,21075603,-4.575105199999999,-45.1301998,"['establishment', 'point_of_interest', 'school']"
468,42125901,-27.5975347,-48.5509718,"['establishment', 'point_of_interest', 'school']"
469,43025870,-28.7308949,-54.9108464,"['establishment', 'point_of_interest', 'school']"
470,33065250,-22.8617077,-43.2234035,"['establishment', 'point_of_interest', 'university']"
471,42091420,-26.4898507,-49.03109629999999,"['establishment', 'point_of_interest', 'school']"
472,33058164,-1.3834338,-48.4126982,"['establishment', 'point_of_interest', 'school']"
474,42012198,-28.70237569999999,-49.4052325,"['establishment', 'gym', 'health', 'library', 'point_of_interest', 'primary_school', 'school', 'secondary_school', 'university']"
475,33166960,-22.877887,-42.3411337,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
477,35107736,-23.6383685,-46.6842291,"['establishment', 'point_of_interest', 'school']"
478,31015318,-21.188713,-43.971237,"['establishment', 'point_of_interest', 'school']"
479,33454221,-22.498688,-41.928614,"['establishment', 'point_of_interest', 'school']"
480,35903097,-24.0361588,-46.5259999,"['establishment', 'point_of_interest', 'school']"
481,33058270,-22.8250849,-43.5996488,"['establishment', 'point_of_interest', 'school']"
482,41026152,-23.560829,-51.44751309999999,"['establishment', 'point_of_interest', 'school']"
483,35809305,-23.0761806,-47.2066987,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
484,35803200,-23.5471654,-46.7009568,"['establishment', 'point_of_interest', 'school']"
485,50015583,-22.4983999,-54.8656549,"['establishment', 'point_of_interest', 'school']"
486,35004224,-23.5767376,-46.7206164,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
487,23040297,-3.416213,-39.03264799999999,"['establishment', 'point_of_interest', 'school']"
488,43037275,-31.235601,-52.572474,"['establishment', 'point_of_interest', 'school']"
489,29744636,-14.7937001,-39.0531999,"['establishment', 'point_of_interest', 'school']"
490,35185619,-22.1233626,-51.4198331,"['establishment', 'point_of_interest', 'school']"
491,29397995,-9.3901639,-38.2158076,"['establishment', 'point_of_interest', 'university']"
492,35125313,-20.336427,-47.790515,"['establishment', 'point_of_interest', 'school']"
493,41388356,-25.5487476,-49.1943828,"['establishment', 'point_of_interest', 'school']"
495,23068353,-3.732903099999999,-38.53060079999999,"['establishment', 'point_of_interest', 'school']"
496,25077759,-7.1559484,-35.8560978,"['establishment', 'point_of_interest', 'primary_school', 'school']"
497,42064856,-27.6104797,-48.5770989,"['establishment', 'point_of_interest', 'school']"
498,35102490,-23.5309975,-46.7273607,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
499,50018370,-22.1958788,-55.590018,"['establishment', 'point_of_interest', 'school']"
501,26010151,-8.093639,-39.585534,"['establishment', 'point_of_interest', 'school']"
502,35124060,-21.7869728,-48.2000761,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
503,31108103,-23.5988254,-46.6362275,"['establishment', 'point_of_interest', 'school']"
504,23214694,-3.7827933,-38.4824071,"['establishment', 'point_of_interest', 'school']"
505,31239666,-18.6434763,-48.1814938,"['establishment', 'point_of_interest', 'school']"
506,31001716,-19.932116,-43.98480000000001,"['establishment', 'point_of_interest', 'school']"
507,29024595,-9.396429399999999,-40.4789973,"['establishment', 'point_of_interest', 'school']"
509,35102805,-23.5360624,-46.6663116,"['establishment', 'point_of_interest', 'school']"
510,51024675,-15.8869898,-52.26791309999999,"['establishment', 'point_of_interest', 'school']"
511,43169368,-27.5594735,-53.8603744,"['establishment', 'point_of_interest', 'school']"
512,26178699,-8.4170904,-37.0381425,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
514,27022277,-9.255011000000001,-36.30187850000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
515,35045950,-22.5623994,-47.4251042,"['establishment', 'point_of_interest', 'school', 'secondary_school', 'university']"
516,35118072,-23.5273784,-46.2017578,"['establishment', 'point_of_interest', 'school']"
517,15229408,-1.4558962,-48.485945,"['establishment', 'point_of_interest', 'school']"
518,33041776,-22.3329702,-43.1330026,"['establishment', 'point_of_interest', 'school']"
520,15159426,-1.6194444,-47.4765794,"['establishment', 'point_of_interest', 'school']"
521,25099116,-7.152793399999999,-34.9678079,"['establishment', 'point_of_interest', 'school']"
524,29790620,-10.8370384,-38.5470755,"['establishment', 'point_of_interest', 'school']"
525,35445848,-5.0976981,-42.7993645,"['establishment', 'point_of_interest', 'school']"
526,26152886,-8.876773,-36.4634517,"['establishment', 'point_of_interest', 'university']"
528,41146115,-25.5248134,-54.5467135,"['establishment', 'point_of_interest', 'school']"
532,33028958,-22.8927895,-42.4708254,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
533,42096847,-27.5062514,-49.2894879,"['establishment', 'point_of_interest', 'school']"
534,23022248,-3.905866,-40.7465239,"['establishment', 'point_of_interest', 'school']"
535,35022494,-21.0113475,-48.219687,"['establishment', 'point_of_interest', 'school']"
536,33061670,-22.7143768,-43.5560426,"['establishment', 'point_of_interest', 'school']"
538,50017373,-22.1348505,-54.6172422,"['establishment', 'point_of_interest', 'school']"
540,31020109,-19.6647685,-42.0261869,"['establishment', 'point_of_interest', 'school']"
541,35916699,-23.7112932,-47.3652565,"['establishment', 'point_of_interest', 'school']"
542,35003554,-23.5423045,-46.6946626,"['establishment', 'point_of_interest', 'school']"
544,43239200,-28.2572763,-54.614067,"['establishment', 'point_of_interest', 'school']"
545,31080535,-15.8059012,-43.3048334,"['establishment', 'point_of_interest', 'school']"
546,41026233,-23.538366,-51.453689,"['establishment', 'point_of_interest', 'school']"
547,31068420,-21.029801,-44.750048,"['establishment', 'point_of_interest', 'school']"
550,35100419,-21.2920184,-50.3435474,"['establishment', 'point_of_interest', 'school']"
551,33060380,-22.7546024,-43.4595294,"['establishment', 'point_of_interest', 'school']"
552,43035728,-29.3642847,-50.80823969999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
553,35101734,-23.5894963,-46.573531,"['establishment', 'point_of_interest', 'school']"
554,31014001,-19.9552191,-44.0371899,"['establishment', 'point_of_interest', 'school']"
555,23072741,-3.7540448,-38.5179806,"['establishment', 'point_of_interest', 'school']"
556,52033562,-16.712895,-49.25861500000001,"['establishment', 'point_of_interest', 'school']"
557,29553601,-23.643841,-46.568123,"['establishment', 'point_of_interest', 'school']"
559,35113384,-22.5754406,-47.3884025,"['establishment', 'point_of_interest', 'school']"
562,52008487,-13.7302005,-49.2745915,"['establishment', 'point_of_interest', 'school']"
563,43105688,-30.0377734,-51.23160499999999,"['establishment', 'point_of_interest', 'school']"
564,33117608,-22.918377,-43.23810599999999,"['establishment', 'point_of_interest', 'primary_school', 'school']"
565,52070999,-16.6589631,-49.1795321,"['establishment', 'point_of_interest', 'school']"
566,32053860,-20.763396,-41.05937600000001,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
567,32019807,-19.8222616,-40.2828943,"['establishment', 'point_of_interest', 'school']"
569,35111867,-23.5033884,-47.4636862,"['establishment', 'point_of_interest', 'school']"
570,33075492,-22.8546511,-43.329374,"['establishment', 'point_of_interest', 'school']"
572,32038224,-20.3362703,-40.290972,"['establishment', 'point_of_interest', 'school']"
573,33071926,-22.8932444,-43.2723498,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
574,43023320,-29.0953485,-51.4501757,"['establishment', 'point_of_interest', 'school']"
575,16008820,0.0125943,-51.0872056,"['establishment', 'point_of_interest', 'school']"
576,23153261,-7.074799899999999,-40.3739361,"['establishment', 'point_of_interest', 'school']"
577,35136759,-23.6329472,-46.4987173,"['establishment', 'point_of_interest', 'school']"
578,43043682,-22.0139065,-47.8918851,"['establishment', 'point_of_interest', 'school']"
579,23264063,-4.1346359,-38.2435738,"['establishment', 'point_of_interest', 'school']"
580,35144745,-23.5515309,-46.7618715,"['establishment', 'point_of_interest', 'school']"
581,43104843,-29.7019781,-51.23562039999999,"['establishment', 'point_of_interest', 'school']"
584,35100420,-23.4914082,-46.6281343,"['establishment', 'point_of_interest', 'school']"
585,42027896,-27.2603809,-49.9332477,"['establishment', 'point_of_interest', 'school']"
587,29447674,-14.8579912,-40.8510515,"['establishment', 'point_of_interest', 'school']"
588,31081795,-16.7279742,-43.8781753,"['establishment', 'point_of_interest', 'school']"
589,26111888,-1.3342003,-48.4359174,"['establishment', 'point_of_interest', 'school']"
590,31081914,-17.329855,-44.939692,"['establishment', 'point_of_interest', 'school']"
591,50065807,-3.1292937,-60.029993,"['establishment', 'point_of_interest', 'school']"
