school_id,NAME,DIVISIONID,DIVISION,Cluster,filipino_mean_rs,filipino_sd_rs,filipino_mds,math_mean_rs,math_sd_rs,math_mds,english_mean_rs,english_sd_rs,english_mds,science_mean_rs,science_sd_rs,science_mds,araling_mean_rs,araling_sd_rs,araling_mds,overall_mean_rs,overall_sd_rs,overall_mds
109526,Tinucan ES,Rizal,IV-A,5,27.33,1.43,68.33,30.04,7.01,75.10,23.46,9.54,58.65,20.38,3.08,50.94,23.63,6.19,59.06,124.83,11.00,62.42
109527,Wawa ES,Rizal,IV-A,2,24.30,6.80,60.76,20.25,7.37,50.61,21.30,8.78,53.26,15.84,5.67,39.60,15.63,4.93,39.06,97.32,25.50,48.66
109528,Felix M San Victores ES,Rizal,IV-A,3,30.16,5.58,75.39,23.53,7.71,58.82,21.99,6.63,54.96,20.45,6.41,51.12,21.39,5.21,53.47,117.51,24.55,58.75
109529,Hapay na Mangga ES,Rizal,IV-A,3,25.98,6.36,64.96,21.60,6.99,54.00,18.58,6.32,46.44,14.89,4.85,37.23,17.04,5.44,42.59,98.09,23.26,49.04
109530,San Isidro ES,Rizal,IV-A,2,28.40,6.06,71.01,22.00,8.07,55.01,19.42,7.03,48.56,18.20,6.25,45.50,19.87,5.67,49.68,107.90,28.00,53.95
109531,Sitio Simona ES,Rizal,IV-A,3,36.78,5.30,91.95,36.28,7.07,90.71,35.51,6.21,88.78,30.79,5.21,76.97,32.42,4.45,81.06,171.79,25.79,85.89
109532,Sitio Tapayan ES,Rizal,IV-A,2,28.48,5.95,71.21,24.41,8.20,61.01,18.99,6.36,47.47,18.53,5.92,46.32,19.29,5.75,48.23,109.69,24.99,54.85
109533,Sta. Ana ES,Rizal,IV-A,2,25.44,7.00,63.60,21.43,8.58,53.58,21.05,8.43,52.63,14.70,5.37,36.75,16.71,5.81,41.76,99.33,28.72,49.66
109535,Taytay ES,Rizal,IV-A,2,30.18,5.69,75.45,24.52,8.25,61.30,22.69,7.94,56.73,21.31,6.83,53.26,23.64,5.24,59.11,122.34,29.11,61.17
109536,Taytay ES Unit I,Rizal,IV-A,2,29.68,5.54,74.20,26.90,8.28,67.25,24.95,8.26,62.38,25.23,6.72,63.07,19.56,6.21,48.91,126.33,26.51,63.16
109537,Bagong Pag-asa ES,Rizal,IV-A,1,29.72,6.22,74.29,26.89,7.98,67.23,24.87,9.85,62.17,23.77,9.34,59.42,22.60,6.86,56.49,127.84,32.44,63.92
109538,Dolores ES,Rizal,IV-A,2,28.49,6.20,71.23,27.27,10.43,68.18,22.36,7.36,55.91,21.79,8.06,54.47,18.38,5.81,45.94,118.29,30.69,59.15
109539,Kapalaran ES,Rizal,IV-A,2,27.31,5.95,68.28,20.42,9.54,51.05,21.67,8.46,54.17,21.59,7.62,53.97,24.62,8.57,61.54,115.60,34.04,57.80
109540,Muzon ES,Rizal,IV-A,2,31.40,5.82,78.50,31.00,9.26,77.50,27.55,7.41,68.88,26.22,7.53,65.56,29.05,8.17,72.63,145.23,31.01,72.61
109541,Rosario Ocampo ES,Rizal,IV-A,1,28.20,6.63,70.50,26.83,9.26,67.08,26.89,7.99,67.22,26.63,9.42,66.58,27.47,9.23,68.68,136.03,33.63,68.01
109542,San Francisco ES,Rizal,IV-A,2,28.49,6.96,71.24,20.54,8.76,51.34,19.54,7.95,48.84,19.81,7.69,49.51,23.73,9.95,59.32,112.10,32.24,56.05
109543,San Juan ES,Rizal,IV-A,2,26.80,6.49,67.00,17.32,7.61,43.31,17.83,6.41,44.58,16.95,5.97,42.37,18.41,6.34,46.03,97.32,26.86,48.66
136916,Yapak ES,Rizal,IV-A,6,23.94,4.92,59.86,13.61,2.45,34.03,15.17,4.90,37.92,12.72,3.06,31.81,14.06,5.62,35.14,79.50,15.99,39.75
136917,Timoteo A. Reyes Sr MES,Rizal,IV-A,5,25.94,5.50,64.85,27.64,2.97,69.10,28.86,3.56,72.15,27.34,2.17,68.35,22.76,4.37,56.90,132.54,10.42,66.27
136918,San Roque ES,Rizal,IV-A,6,25.17,5.35,62.92,23.17,3.50,57.92,28.67,4.79,71.67,21.22,4.21,53.06,20.28,3.91,50.69,118.50,17.89,59.25
165501,Tuna Barrio School,Rizal,IV-A,6,32.64,4.01,81.61,31.00,2.96,77.50,28.50,1.45,71.25,26.79,2.64,66.96,24.00,1.57,60.00,142.93,10.10,71.46
165502,Tagumpay ES,Rizal,IV-A,1,27.51,6.31,68.78,21.50,9.24,53.76,21.49,8.31,53.72,24.29,9.56,60.72,20.06,7.02,50.14,114.84,31.24,57.42
165503,Hulo ES,Rizal,IV-A,4,23.37,5.47,58.42,19.27,5.50,48.17,13.65,3.98,34.12,14.06,4.04,35.14,18.01,4.89,45.04,88.35,16.24,44.18
165504,Patiis ES,Rizal,IV-A,5,25.35,5.90,63.37,16.15,7.60,40.38,13.85,4.85,34.62,14.75,5.45,36.88,19.27,6.57,48.17,89.37,25.15,44.68
165505,Libid ES,Rizal,IV-A,5,27.47,2.06,68.67,26.56,2.49,66.41,25.94,3.89,64.84,25.59,2.60,63.98,33.69,1.18,84.22,139.25,6.37,69.63
165506,Cresdaville ES,Rizal,IV-A,4,31.81,6.28,79.51,31.25,7.97,78.13,29.06,6.06,72.64,31.90,8.22,79.76,29.04,8.26,72.60,153.06,28.98,76.53
165507,San Isidro ES - Balagbag ES Annex,Rizal,IV-A,5,22.05,6.18,55.12,22.17,3.27,55.42,16.71,2.20,41.79,13.79,1.87,34.46,19.33,1.69,48.33,94.05,8.86,47.02
165508,San Isidro ES - Base Camp Annex,Rizal,IV-A,6,26.57,5.19,66.43,20.00,9.45,50.00,23.81,6.70,59.52,15.86,4.51,39.64,20.29,6.17,50.71,106.52,27.30,53.26
165509,Kasiglahan Village ES Unit I,Rizal,IV-A,3,21.57,5.75,53.92,14.55,5.42,36.39,13.01,4.40,32.53,12.99,4.42,32.48,13.16,4.48,32.90,75.29,17.35,37.64
165510,Southville 8 ES,Rizal,IV-A,2,24.94,6.52,62.34,20.32,8.66,50.80,19.74,8.55,49.36,19.28,6.65,48.20,15.74,5.62,39.34,100.01,27.49,50.01
165511,Southville 8 - C ES,Rizal,IV-A,2,24.98,5.97,62.45,13.72,5.36,34.30,14.01,5.45,35.03,13.73,4.71,34.31,14.21,4.92,35.52,80.64,19.57,40.32
165512,Baras Pinugay ES,Rizal,IV-A,2,24.19,6.42,60.49,14.18,6.11,35.46,14.62,6.12,36.55,14.38,5.32,35.96,15.53,5.50,38.82,82.91,24.27,41.45
165514,Monte De Tanay ES,Rizal,IV-A,6,32.82,4.56,82.05,24.82,5.74,62.05,29.73,4.84,74.32,24.64,3.72,61.59,27.82,4.75,69.55,139.82,18.10,69.91
109749,Ambray ES,San Pablo City,IV-A,3,32.66,5.02,81.64,31.50,7.41,78.76,30.95,7.12,77.37,26.07,6.90,65.18,26.79,5.74,66.97,147.97,25.83,73.98
109750,Guadalupe ES,San Pablo City,IV-A,5,33.48,3.99,83.71,31.66,5.54,79.14,27.55,4.21,68.88,28.90,6.57,72.24,28.62,3.36,71.55,150.21,18.27,75.10
109751,Col. Lauro Dizon ES,San Pablo City,IV-A,5,31.49,3.09,78.71,24.91,4.02,62.29,28.60,4.05,71.50,26.00,3.39,65.00,25.63,2.44,64.07,136.63,10.10,68.31
109753,San Anton ES,San Pablo City,IV-A,5,34.29,3.84,85.74,36.75,3.46,91.86,26.96,6.62,67.40,31.24,1.31,78.09,30.10,3.24,75.25,159.33,11.55,79.67
109754,San Gabriel ES,San Pablo City,IV-A,5,35.39,1.72,88.48,33.80,3.29,84.51,30.71,4.41,76.77,27.78,3.33,69.45,26.34,4.33,65.85,154.02,12.34,77.01
109755,San Miguel ES,San Pablo City,IV-A,5,30.13,4.65,75.33,25.30,7.19,63.25,24.64,7.63,61.60,21.02,7.97,52.55,20.23,6.87,50.57,121.32,28.83,60.66
109756,Soledad ES,San Pablo City,IV-A,5,37.90,1.26,94.76,34.83,3.85,87.07,37.37,2.19,93.41,35.61,4.33,89.02,31.41,1.12,78.54,177.12,8.36,88.56
109757,Sta. Maria ES,San Pablo City,IV-A,4,32.08,4.35,80.21,31.05,7.71,77.63,25.03,7.77,62.58,23.60,7.16,59.00,25.62,4.10,64.04,137.38,27.13,68.69
109758,Sto. Rosario ES,San Pablo City,IV-A,4,32.29,3.90,80.72,31.79,5.49,79.47,26.20,5.06,65.49,24.25,5.20,60.63,25.74,4.52,64.34,140.26,18.23,70.13
109759,Dapdapan ES,San Pablo City,IV-A,4,33.13,3.05,82.83,32.95,4.29,82.38,30.10,5.75,75.25,27.43,6.42,68.57,24.85,5.20,62.13,148.46,19.84,74.23
109760,Magcaseville ES,San Pablo City,IV-A,4,32.90,3.35,82.25,36.79,3.67,91.98,30.96,4.61,77.39,34.40,4.90,85.99,29.68,4.44,74.20,164.73,16.81,82.36
109761,Placido Escudero MS,San Pablo City,IV-A,4,31.96,4.18,79.89,29.56,7.05,73.90,27.83,4.42,69.57,23.54,5.13,58.84,25.29,4.20,63.23,138.17,19.38,69.09
109762,Platon ES,San Pablo City,IV-A,4,33.71,3.44,84.27,33.02,5.26,82.55,32.80,3.68,82.00,32.07,3.11,80.18,29.95,2.91,74.86,161.55,11.07,80.77
109763,San Cristobal ES,San Pablo City,IV-A,4,28.48,5.08,71.19,32.21,6.63,80.54,28.52,7.50,71.31,24.54,5.31,61.34,28.11,5.37,70.27,141.86,22.75,70.93
109764,San Jose ES,San Pablo City,IV-A,4,29.75,3.76,74.36,35.54,4.27,88.86,31.25,4.95,78.14,26.71,4.22,66.78,30.93,3.51,77.33,154.19,14.65,77.09
109765,Sta. Cruz ES,San Pablo City,IV-A,5,32.51,2.98,81.28,29.00,3.41,72.50,26.85,5.36,67.13,25.02,4.97,62.55,21.51,3.00,53.78,134.89,13.05,67.45
109766,Sto. Cristo ES,San Pablo City,IV-A,5,32.27,4.56,80.68,32.24,5.08,80.61,23.73,4.16,59.32,25.36,4.05,63.41,21.61,3.16,54.02,135.21,14.45,67.61
109767,Sto. Niño ES,San Pablo City,IV-A,4,27.81,5.44,69.52,24.21,7.89,60.52,22.06,6.14,55.16,22.94,5.15,57.34,22.49,3.88,56.23,119.51,22.04,59.75
109768,Del Remedio ES,San Pablo City,IV-A,2,32.64,3.95,81.60,31.85,5.73,79.63,30.72,6.15,76.81,30.71,5.73,76.77,27.22,6.37,68.04,153.14,22.35,76.57
109769,San Crispin ES,San Pablo City,IV-A,4,37.05,2.66,92.63,37.97,2.63,94.94,33.95,3.30,84.87,34.68,3.19,86.69,30.94,3.37,77.34,174.58,11.29,87.29
109770,San Juan ES,San Pablo City,IV-A,4,37.32,2.90,93.31,36.58,2.54,91.45,34.21,3.20,85.52,34.18,3.76,85.44,28.16,2.81,70.40,170.45,12.09,85.23
109771,San Marcos ES,San Pablo City,IV-A,5,29.65,3.46,74.13,32.67,5.62,81.68,36.46,2.72,91.15,32.23,2.17,80.58,31.48,5.82,78.70,162.50,14.10,81.25
109772,San Mateo ES,San Pablo City,IV-A,5,38.55,1.18,96.37,37.84,3.16,94.60,30.94,6.90,77.34,31.06,6.22,77.66,29.35,4.65,73.39,167.74,16.38,83.87
109773,Prudencia D. Fule MES,San Pablo City,IV-A,3,31.30,5.28,78.25,33.52,5.05,83.79,30.64,6.61,76.60,20.13,6.75,50.33,26.02,4.90,65.04,141.61,17.25,70.80
109774,Margarita Lopez Laurel MS,San Pablo City,IV-A,5,30.89,4.71,77.22,32.00,4.63,80.00,28.46,5.27,71.16,28.00,4.63,70.00,28.54,3.40,71.34,147.89,14.18,73.94
109775,Sta. Filomena IS,San Pablo City,IV-A,4,36.09,2.18,90.23,39.12,0.92,97.80,32.47,1.66,81.17,32.14,3.64,80.34,30.42,2.49,76.06,170.24,5.99,85.12
109776,Sta. Maria Magdalena ES,San Pablo City,IV-A,5,28.61,2.64,71.52,30.91,2.75,77.28,26.65,3.13,66.63,22.52,3.99,56.30,19.83,1.87,49.57,128.52,9.59,64.26
109777,Bagong Bayan ES,San Pablo City,IV-A,4,34.41,2.88,86.03,33.25,4.61,83.13,27.68,5.99,69.19,30.05,6.07,75.13,27.75,3.53,69.38,153.14,13.50,76.57
109778,Bagong Lipunan ES,San Pablo City,IV-A,4,34.03,4.02,85.07,36.99,3.15,92.46,34.17,4.32,85.42,28.79,5.23,71.97,27.23,3.98,68.06,161.20,15.09,80.60
109779,Banaad ES,San Pablo City,IV-A,5,30.32,4.05,75.79,32.51,6.16,81.28,22.44,6.51,56.10,17.90,7.08,44.76,19.34,4.53,48.35,122.51,21.66,61.26
109780,Jose De Mesa ES,San Pablo City,IV-A,5,33.20,3.79,83.00,33.83,2.13,84.58,34.67,3.46,86.67,35.37,2.61,88.42,30.47,1.48,76.17,167.53,6.82,83.77
109781,Fule Almeda ES,San Pablo City,IV-A,5,34.19,2.98,85.48,32.50,3.93,81.25,32.23,4.74,80.58,35.31,1.26,88.27,33.00,3.42,82.50,167.23,12.64,83.62
109782,Major Juan Eseo ES,San Pablo City,IV-A,5,28.13,6.59,70.33,34.59,5.50,86.47,30.70,7.26,76.74,26.96,7.63,67.39,31.24,5.22,78.10,151.61,23.70,75.80
109783,San Roque ES,San Pablo City,IV-A,4,32.77,3.42,81.93,32.00,4.68,80.00,30.47,3.60,76.17,25.38,4.60,63.45,32.52,4.58,81.29,153.14,12.52,76.57
109784,Santiago I ES,San Pablo City,IV-A,4,25.51,7.21,63.77,30.77,3.57,76.93,31.84,3.42,79.61,32.56,3.71,81.40,26.60,3.33,66.49,147.28,15.33,73.64
109785,Sta. Monica ES,San Pablo City,IV-A,5,32.13,5.01,80.33,35.26,3.60,88.16,23.68,4.08,59.20,31.09,3.03,77.74,25.72,2.86,64.29,147.89,13.87,73.94
109786,Sta. Veronica ES,San Pablo City,IV-A,5,28.63,5.14,71.58,28.93,5.91,72.33,22.07,6.42,55.17,20.13,6.55,50.33,22.83,5.09,57.08,122.60,23.63,61.30
109787,Bagong Pook ES,San Pablo City,IV-A,5,32.07,3.19,80.17,30.24,4.39,75.61,27.62,5.84,69.06,33.78,2.80,84.44,30.64,2.92,76.61,154.36,12.58,77.18
109788,CM Azcarate ES,San Pablo City,IV-A,4,29.30,4.93,73.25,32.32,4.64,80.79,23.48,6.20,58.70,21.26,6.32,53.15,22.03,5.06,55.07,128.38,21.43,64.19
109789,San Lucas I ES,San Pablo City,IV-A,4,32.28,4.90,80.70,31.31,6.03,78.27,29.40,5.61,73.49,24.44,5.29,61.10,24.04,6.79,60.11,141.47,24.05,70.74
109790,San Lucas II ES,San Pablo City,IV-A,5,33.00,3.74,82.50,30.54,4.66,76.34,31.02,3.14,77.55,23.11,4.38,57.78,27.13,3.83,67.82,144.80,10.93,72.40
109791,San Pablo Central ES,San Pablo City,IV-A,1,29.86,5.90,74.65,25.62,7.99,64.05,23.04,8.03,57.60,21.95,7.50,54.88,22.06,7.03,55.16,122.53,31.58,61.27
109792,Atisan ES,San Pablo City,IV-A,5,30.00,3.02,75.00,37.70,2.36,94.24,33.22,1.04,83.04,23.91,2.11,59.78,23.57,3.26,58.91,148.39,6.33,74.20
109793,Don Enrique Bautista ES,San Pablo City,IV-A,2,32.14,4.46,80.36,32.75,4.13,81.88,27.93,6.07,69.81,27.88,5.51,69.70,30.06,3.48,75.15,150.76,16.13,75.38
109794,FA Quisumbing ES,San Pablo City,IV-A,5,34.13,3.50,85.32,32.62,2.53,81.54,32.00,1.72,80.00,33.96,3.71,84.89,32.23,2.53,80.59,164.94,8.96,82.47
109795,San Antonio I ES,San Pablo City,IV-A,4,35.36,2.69,88.39,37.03,2.86,92.59,29.75,5.88,74.37,32.74,4.60,81.84,28.10,2.95,70.26,162.98,15.70,81.49
109796,San Antonio II ES,San Pablo City,IV-A,4,35.00,2.94,87.50,33.71,4.56,84.28,30.88,5.72,77.20,26.85,5.89,67.12,26.91,4.08,67.27,153.35,19.02,76.67
109797,San Gregorio ES,San Pablo City,IV-A,5,30.36,4.53,75.91,37.93,1.63,94.83,37.75,3.44,94.38,20.09,2.19,50.23,30.36,2.43,75.91,156.50,7.85,78.25
109798,Bernardina Aranza Deveza MS,San Pablo City,IV-A,4,28.97,4.90,72.44,32.35,5.51,80.87,25.65,5.03,64.13,28.33,7.60,70.83,24.14,4.37,60.35,139.45,18.92,69.72
109799,San Isidro ES,San Pablo City,IV-A,4,33.49,3.23,83.72,37.36,5.36,93.40,27.58,5.85,68.95,33.98,6.10,84.94,31.94,3.54,79.85,164.35,16.67,82.17
109800,San Joaquin ES,San Pablo City,IV-A,5,35.80,1.92,89.50,37.06,1.04,92.65,36.34,1.55,90.85,34.06,1.48,85.15,30.56,2.35,76.40,173.82,3.87,86.91
109801,San Vicente ES,San Pablo City,IV-A,4,31.63,4.07,79.07,32.92,4.26,82.30,31.53,4.29,78.83,30.31,3.58,75.77,25.05,3.80,62.63,151.44,14.70,75.72
109802,Sta. Ana ES,San Pablo City,IV-A,5,36.80,1.88,92.00,38.08,2.14,95.20,34.58,2.44,86.45,34.54,2.74,86.35,35.54,0.76,88.85,179.54,3.89,89.77
109803,Antonio Manuel Magcase ES,San Pablo City,IV-A,4,29.18,5.18,72.95,30.46,6.57,76.15,21.39,7.60,53.48,18.90,6.01,47.25,20.39,5.54,50.98,120.33,25.44,60.16
109804,Concepcion ES,San Pablo City,IV-A,5,31.51,3.14,78.78,32.64,4.17,81.60,24.69,4.74,61.73,26.62,4.77,66.54,26.85,3.42,67.12,142.31,13.67,71.15
109805,Dolores ES,San Pablo City,IV-A,5,29.85,4.56,74.62,27.31,6.06,68.27,22.85,5.60,57.12,21.00,6.87,52.50,20.88,5.29,52.21,121.88,23.42,60.94
109806,Guerilla ES,San Pablo City,IV-A,4,30.18,4.61,75.45,35.81,1.71,89.52,31.30,6.80,78.25,32.97,2.57,82.43,25.55,2.68,63.87,155.81,13.00,77.90
109807,San Buenaventura ES,San Pablo City,IV-A,4,29.66,4.84,74.15,24.15,7.64,60.36,26.00,6.42,65.00,34.77,6.01,86.94,26.52,6.15,66.29,141.10,24.16,70.55
109808,San Diego ES,San Pablo City,IV-A,4,33.37,4.05,83.43,34.69,4.84,86.73,31.80,6.34,79.51,31.54,5.31,78.85,28.24,3.79,70.60,159.65,17.59,79.82
109809,San Lorenzo ES,San Pablo City,IV-A,5,27.83,5.22,69.58,23.17,8.12,57.92,20.27,7.12,50.67,18.37,5.74,45.92,20.97,5.38,52.42,110.60,27.85,55.30
109810,San Pedro ES,San Pablo City,IV-A,5,29.40,4.69,73.50,29.33,5.68,73.33,24.67,5.41,61.67,17.90,5.43,44.75,24.27,4.93,60.67,125.57,17.93,62.78
109811,Sta. Catalina ES,San Pablo City,IV-A,4,31.34,4.73,78.35,34.25,4.52,85.62,29.23,6.02,73.08,25.22,3.93,63.04,27.35,3.27,68.38,147.38,19.03,73.69
109812,Sto. Angel ES,San Pablo City,IV-A,3,29.20,5.55,73.01,23.45,8.10,58.63,22.83,7.27,57.08,21.71,6.37,54.27,20.20,5.94,50.49,117.39,28.23,58.70
108469,Aplaya ES,Sta. Rosa City,IV-A,3,24.51,7.45,61.27,31.24,7.16,78.09,30.16,5.26,75.40,24.55,2.38,61.37,24.62,8.69,61.54,135.07,18.59,67.54
108470,Balibago ES,Sta. Rosa City,IV-A,2,25.26,6.71,63.16,28.56,9.68,71.40,23.65,8.87,59.12,33.31,7.40,83.26,27.89,7.17,69.72,138.67,26.50,69.33
108471,Caingin ES,Sta. Rosa City,IV-A,2,26.52,7.62,66.29,27.15,10.48,67.87,25.97,11.57,64.93,25.25,9.70,63.13,27.26,9.18,68.15,132.15,39.58,66.07
108472,Dila ES,Sta. Rosa City,IV-A,2,25.73,6.49,64.32,16.89,7.41,42.22,18.38,7.99,45.95,15.39,6.01,38.47,14.64,5.53,36.60,91.02,27.42,45.51
108473,Dita ES,Sta. Rosa City,IV-A,2,26.93,6.34,67.33,14.46,6.36,36.14,17.51,7.10,43.78,16.02,6.18,40.05,15.72,5.46,39.31,90.64,26.71,45.32
108474,Don Jose ES,Sta. Rosa City,IV-A,3,25.70,6.72,64.26,15.71,6.54,39.28,16.39,6.73,40.97,14.69,5.75,36.71,15.46,5.32,38.66,87.95,25.71,43.98
108475,Jose Zavalla MES,Sta. Rosa City,IV-A,2,26.56,6.05,66.40,17.36,5.93,43.39,16.55,6.86,41.37,16.30,6.77,40.76,15.37,5.17,38.42,92.14,23.68,46.07
108476,Labas ES,Sta. Rosa City,IV-A,3,25.49,7.28,63.72,16.16,6.39,40.39,21.95,8.43,54.87,16.01,4.92,40.01,15.44,5.85,38.59,95.04,26.65,47.52
108477,Macabling ES,Sta. Rosa City,IV-A,2,27.53,6.71,68.84,22.66,8.16,56.65,24.46,6.49,61.14,22.24,7.57,55.61,20.58,7.94,51.46,117.48,26.14,58.74
108478,Malitlit ES,Sta. Rosa City,IV-A,3,27.40,5.90,68.49,20.42,8.04,51.05,17.07,6.75,42.68,16.20,5.37,40.50,15.94,5.44,39.84,97.02,25.80,48.51
108479,Pulong Santa Cruz ES,Sta. Rosa City,IV-A,2,27.17,6.28,67.92,19.05,8.62,47.63,18.46,8.16,46.16,15.68,6.72,39.19,15.29,6.16,38.22,95.65,28.96,47.83
108480,Santa Rosa ES Central I,Sta. Rosa City,IV-A,1,26.52,6.67,66.31,16.55,7.42,41.37,18.03,7.12,45.08,16.65,6.51,41.63,16.16,5.52,40.40,93.91,27.79,46.96
108481,Santa Rosa ES Central II,Sta. Rosa City,IV-A,2,28.44,6.18,71.10,22.64,9.15,56.61,21.05,7.54,52.63,18.12,7.41,45.30,18.59,6.90,46.48,108.85,31.67,54.42
108482,Santa Rosa ES Central III,Sta. Rosa City,IV-A,2,27.67,5.91,69.17,17.42,8.07,43.55,19.16,7.84,47.90,16.48,6.52,41.20,16.32,5.76,40.81,97.05,29.20,48.52
108483,Santo Domingo ES,Sta. Rosa City,IV-A,3,26.73,6.00,66.82,18.04,6.66,45.10,17.85,7.18,44.62,16.29,5.91,40.72,16.38,5.35,40.94,95.28,24.82,47.64
108484,Sinalhan ES,Sta. Rosa City,IV-A,2,22.42,6.94,56.05,13.19,5.27,32.98,12.62,5.18,31.56,12.14,4.55,30.34,13.27,5.15,33.17,73.64,20.86,36.82
108485,Tagapo ES,Sta. Rosa City,IV-A,2,25.39,7.30,63.48,15.65,6.79,39.11,15.42,6.33,38.56,14.00,5.04,34.99,14.04,4.92,35.11,84.50,23.34,42.25
107745,Altura ES,Tanauan City,IV-A,5,34.00,2.70,85.00,36.41,3.08,91.03,36.72,3.42,91.79,33.85,2.23,84.62,29.31,2.43,73.27,170.28,7.63,85.14
107746,Ambulong ES,Tanauan City,IV-A,3,35.56,1.66,88.89,37.54,1.62,93.85,36.36,1.52,90.90,34.51,1.89,86.28,32.45,1.39,81.13,176.42,5.30,88.21
107747,Bagbag ES,Tanauan City,IV-A,4,31.25,3.22,78.13,37.52,1.73,93.79,29.68,2.64,74.21,30.93,1.95,77.33,35.35,1.19,88.38,164.73,5.81,82.37
107748,Bagumbayan ES,Tanauan City,IV-A,4,33.19,4.47,82.98,35.21,5.31,88.03,31.69,5.35,79.23,31.71,3.70,79.28,31.40,4.11,78.51,163.21,16.33,81.61
107749,Balele ES,Tanauan City,IV-A,3,33.62,1.53,84.04,38.44,1.36,96.10,36.12,1.17,90.30,30.10,1.55,75.25,33.72,0.63,84.30,172.00,3.60,86.00
107750,Paaralang Elementarya ng Bañadero,Tanauan City,IV-A,4,35.26,0.54,88.15,39.02,2.06,97.56,37.26,1.30,93.15,35.31,1.75,88.27,31.44,1.58,78.61,178.30,3.99,89.15
107751,Banjo East ES,Tanauan City,IV-A,5,32.49,4.38,81.22,26.51,4.47,66.28,23.36,4.31,58.40,21.00,8.21,52.50,12.51,5.52,31.28,115.87,16.04,57.94
107752,Banjo Laurel ES,Tanauan City,IV-A,5,33.45,1.39,83.64,29.00,5.21,72.50,29.18,4.22,72.95,27.00,1.39,67.50,27.36,1.80,68.41,146.00,9.83,73.00
107753,Bernardo Lirio Mem. CS,Tanauan City,IV-A,2,28.26,4.87,70.65,28.80,7.57,72.00,31.03,5.87,77.57,29.01,8.20,72.52,24.52,6.25,61.31,141.62,22.81,70.81
107754,Bilog-bilog ES,Tanauan City,IV-A,4,34.97,1.62,87.41,37.38,2.33,93.45,31.98,2.27,79.96,37.72,1.68,94.31,28.40,1.80,70.99,170.45,8.10,85.22
107755,Boot ES,Tanauan City,IV-A,3,31.43,1.94,78.58,38.13,2.61,95.33,34.34,4.41,85.85,32.59,2.27,81.48,32.54,2.41,81.35,169.03,8.00,84.52
107756,Cale ES,Tanauan City,IV-A,5,37.91,1.52,94.78,38.04,0.97,95.11,34.57,1.38,86.41,30.11,0.97,75.27,28.07,1.31,70.16,168.70,3.73,84.35
107757,Dr. Alcantara ES,Tanauan City,IV-A,5,36.76,3.44,91.90,37.65,3.04,94.12,36.07,3.15,90.19,32.63,2.69,81.57,34.70,2.56,86.76,177.81,9.13,88.91
107758,Gonzales ES,Tanauan City,IV-A,5,35.74,2.20,89.35,34.43,0.79,86.09,31.61,0.58,79.02,26.78,0.42,66.96,33.00,0.00,82.50,161.57,2.33,80.78
107759,Hidalgo ES,Tanauan City,IV-A,6,35.35,1.06,88.38,36.65,0.49,91.62,37.88,0.49,94.71,35.71,0.69,89.26,28.06,1.78,70.15,173.65,2.50,86.82
107760,Janopol ES,Tanauan City,IV-A,5,35.25,2.50,88.13,34.73,3.05,86.81,33.05,3.78,82.63,25.23,3.10,63.06,26.75,6.16,66.88,155.00,13.85,77.50
107761,Janopol Oriental ES,Tanauan City,IV-A,4,33.58,3.83,83.95,34.12,3.55,85.31,28.91,3.62,72.28,31.39,4.20,78.46,21.65,5.49,54.12,149.65,13.63,74.82
107762,Laurel ES,Tanauan City,IV-A,5,32.93,3.63,82.32,36.10,3.06,90.24,33.73,1.40,84.33,26.85,5.52,67.13,25.39,4.19,63.48,155.00,13.29,77.50
107763,Luyos ES,Tanauan City,IV-A,5,35.39,0.69,88.48,35.18,0.98,87.95,27.46,1.95,68.66,27.50,1.11,68.75,30.57,0.50,76.43,156.11,2.91,78.05
107764,Mahabang Buhangin ES,Tanauan City,IV-A,6,33.24,1.75,83.09,36.88,0.33,92.21,31.71,0.85,79.26,30.76,0.66,76.91,27.35,1.11,68.38,159.94,3.42,79.97
107765,Paaralang Elementarya ng Malaking Pulo,Tanauan City,IV-A,4,34.34,0.92,85.85,36.21,2.58,90.51,38.07,1.19,95.18,33.65,3.39,84.12,34.79,0.64,86.99,177.06,4.64,88.53
107766,Maria Paz ES,Tanauan City,IV-A,5,35.37,0.86,88.41,38.37,1.24,95.91,34.40,1.38,86.01,33.21,2.59,83.03,34.31,2.04,85.77,175.65,4.95,87.83
107767,Paaralang Elementarya ng Maugat,Tanauan City,IV-A,5,37.96,0.20,94.90,38.96,0.36,97.40,37.79,0.66,94.48,35.92,0.28,89.79,33.92,0.28,84.79,184.54,0.83,92.27
107768,Montaña ES,Tanauan City,IV-A,5,38.65,0.71,96.63,37.26,2.68,93.15,38.26,1.32,95.65,33.65,0.78,84.13,33.52,2.02,83.80,181.35,4.53,90.67
107769,Natatas ES,Tanauan City,IV-A,4,32.76,3.72,81.90,32.48,4.71,81.20,24.95,4.99,62.38,29.84,6.17,74.61,25.48,5.16,63.70,145.52,17.98,72.76
107770,Paaralang Elementarya ng Pagaspas,Tanauan City,IV-A,5,29.25,3.26,73.13,30.34,2.68,75.86,25.59,1.92,63.98,35.97,1.60,89.92,20.31,3.01,50.78,141.47,8.48,70.73
107771,Pantay ES,Tanauan City,IV-A,4,31.95,2.07,79.87,32.80,1.89,81.99,34.85,2.26,87.12,31.94,1.52,79.84,30.97,1.83,77.44,162.51,5.26,81.25
